table_name,column_name,value,replacement
"family_antecedents_treatment_line","family_member","Hermano abuela pater","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Hermana abuela pater","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","tñia","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primer grado","Male_First_Degree"
"family_antecedents_treatment_line","family_member","tipo paterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","PRIM0 MATERNO","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Hermano","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Tío","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tío paterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","hermana","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Madre","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Abuelo","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Prima","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","prima materna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","tia materna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Abuela","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Tia","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Primo","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Hija","Female_First_Degree"
"family_antecedents_treatment_line","family_member","hijo","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Abuela paterna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Primo hermano patern","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Primo hermano matern","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Bisabuela materna","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Prima hermana matern","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Tio materno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Abuelo paterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Abuelo materno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Abuela materna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","sobrina","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","3 hermanas","Female_First_Degree"
"family_antecedents_treatment_line","family_member","tía paterna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","prima paterna","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","SOBRINO","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Pare","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Abuela materana","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","madare","Female_First_Degree"
"family_antecedents_treatment_line","family_member","TIA PATERNA 1","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","TIA PATERNA 2","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","TIA PATERNA 3","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","TIA PATERNA 4","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primas hermanas","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Hemana","Female_First_Degree"
"family_antecedents_treatment_line","family_member","tio  materno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","made","Female_First_Degree"
"family_antecedents_treatment_line","family_member","hremano","Male_First_Degree"
"family_antecedents_treatment_line","family_member","PRIMO PATERNO 1","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMO PATERNO 2","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMO PATERNO 3","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMO PATERNO 4","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","HERMANO 1","Male_First_Degree"
"family_antecedents_treatment_line","family_member","HERMANO 2","Male_First_Degree"
"family_antecedents_treatment_line","family_member","HERMNAO","Male_First_Degree"
"family_antecedents_treatment_line","family_member","PRIMA HERMANA","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","PROGENITOR","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Herrmano","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tío materno 1","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tío materno 2","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tío materno 3","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tío materno 4","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tío materno 5","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","abuela materno","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primo materno","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","TIA ABUELA","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Primo paterno","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Tío materna","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Bisabuela paterna","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","h","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Hernano","Male_First_Degree"
"family_antecedents_treatment_line","family_member","prima 2ª materna","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","tio paterno 2","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tio paterno 3","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","hermana gemela","Female_First_Degree"
"family_antecedents_treatment_line","family_member","hermano 3","Male_First_Degree"
"family_antecedents_treatment_line","family_member","hermano 4","Male_First_Degree"
"family_antecedents_treatment_line","family_member","hermano 5","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Bisabuela","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","hermana 1","Female_First_Degree"
"family_antecedents_treatment_line","family_member","hermana 2","Female_First_Degree"
"family_antecedents_treatment_line","family_member","prima segunda","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Abuelo materon","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","3 tias maternas","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primas maternas","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","HERMANAS","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Primo Hermano","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Tio 1","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Tio 2","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Primo 1","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Primo 2","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Tia Materna 2","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Hermana 3","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Sobrino 2","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Sobrino 3","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Prima 2","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","hermanastro paterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Bisabuelo materno","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","hermano mayor","Male_First_Degree"
"family_antecedents_treatment_line","family_member","tias maternas","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primos","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","hermano pequeño","Male_First_Degree"
"family_antecedents_treatment_line","family_member","nieto","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Prima hermana patern","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Familia paterna","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Rama materna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","prima carnal","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Tia paterno","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Tía materma","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Hermanos","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Madre y tia","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Madre y tia","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","tia abuela materna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","TIA CARNAL","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","TIO CARNAL","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","PRIMO CARNAL","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","SOBRINO 1","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","TIA MATERNA 1","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","PRIMA 1 MATERNA","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMA 2 MATERNA","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMA 1 PATERNA","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMA 2 PATERNA","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","TIO PATERNA","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","APDRE","Male_First_Degree"
"family_antecedents_treatment_line","family_member","TIOS","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tima materna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","PRIMO PADRE","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMA MADRE","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","HERMANASTRA (MADRE)","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","HERM,ANO","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Hermana mayor","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Tía materna (misma)","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Mama","Female_First_Degree"
"family_antecedents_treatment_line","family_member","prim","Third_Degree"
"family_antecedents_treatment_line","family_member","Antecedentes familia","Second_Degree"
"family_antecedents_treatment_line","family_member","3 tios","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","2 tías","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Tios maternos","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Nieta","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","misma hermana","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Pacre","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Tñis","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Sobreina","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Múltiples familiares","Second_Degree"
"family_antecedents_treatment_line","family_member","tío peterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","primo paterna","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","hemano","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Dos tías paternas","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Dos tíos paternos","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Sobrino materno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Tío abuelo","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Primo segundo","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Tío mmatero","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Sobrina paterna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","tía aterna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","tia matenna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primo sgundo materno","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Padre o hermano","Male_First_Degree"
"family_antecedents_treatment_line","family_member","2 primos","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","primo hermanmaterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Tío vía materna","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","prima hermana (pater","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Padre fallecido","Male_First_Degree"
"family_antecedents_treatment_line","family_member","tio paterno fallecid","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Tio carnal paterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Tia carnal paterna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Hermano abuela pater","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Hermana abuela pater","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","tñia","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primer grado","First_Degree"
"family_antecedents_treatment_line","family_member","tipo paterno","First_Degree"
"family_antecedents_treatment_line","family_member","PRIM0 MATERNO","Male_Second_Degree"
"family_antecedents","family_member","Sister","Female_First_Degree"
"family_antecedents","family_member","Mother","Female_First_Degree"
"family_antecedents","family_member","Grandparent","Second_Degree"
"family_antecedents","family_member","Father","Male_First_Degree"
"family_antecedents","family_member","Aunt","Female_Second_Degree"
"family_antecedents","family_member","Cousin","Third_Degree"
"family_antecedents","family_member","Uncle","Male_Second_Degree"
"family_antecedents","family_member","Brother","Male_First_Degree"
"family_antecedents","family_member","Nephew","Male_Second_Degree"
"family_antecedents","family_member","Son","Male_First_Degree"
"family_antecedents","family_member","Niece","Female_Second_Degree"
"family_antecedents","family_member","Daughter","Female_First_Degree"
"family_antecedents_treatment_line","family_member","familyMember","Gender_Degree"
"family_antecedents_treatment_line","family_member","Padre","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Hermano","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Tío","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tío paterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","hermana","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Madre","Female_First_Degree"
"family_antecedents_treatment_line","family_member","1r grado (no specif)","Female_First_Degree"
"family_antecedents_treatment_line","family_member","Abuelo","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Prima","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","prima materna","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","tia materna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Abuela","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Tia","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Primo","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Hija","Female_First_Degree"
"family_antecedents_treatment_line","family_member","hijo","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Abuela paterna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Primo hermano patern","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Primo hermano matern","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","Bisabuela materna","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Prima hermana matern","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Tio materno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Abuelo paterno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Abuelo materno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Abuela materna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","sobrina","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","Desconocido","UNK"
"family_antecedents_treatment_line","family_member","3 hermanas","Female_First_Degree"
"family_antecedents_treatment_line","family_member","tía paterna","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","prima paterna","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","MARIDO","UNK"
"family_antecedents_treatment_line","family_member","SOBRINO","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","Pare","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Abuela materana","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","madare","Female_First_Degree"
"family_antecedents_treatment_line","family_member","TIA PATERNA 1","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","TIA PATERNA 2","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","TIA PATERNA 3","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","TIA PATERNA 4","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primas hermanas","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","Hemana","Female_First_Degree"
"family_antecedents_treatment_line","family_member","tio  materno","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","made","Female_First_Degree"
"family_antecedents_treatment_line","family_member","hremano","Male_First_Degree"
"family_antecedents_treatment_line","family_member","PRIMO PATERNO 1","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMO PATERNO 2","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMO PATERNO 3","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","PRIMO PATERNO 4","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","HERMANO 1","Male_First_Degree"
"family_antecedents_treatment_line","family_member","HERMANO 2","Male_First_Degree"
"family_antecedents_treatment_line","family_member","HERMNAO","Male_First_Degree"
"family_antecedents_treatment_line","family_member","PRIMA HERMANA","Female_Third_Degree"
"family_antecedents_treatment_line","family_member","MUJER","UNK"
"family_antecedents_treatment_line","family_member","PROGENITOR","Male_First_Degree"
"family_antecedents_treatment_line","family_member","Herrmano","Male_First_Degree"
"family_antecedents_treatment_line","family_member","tío materno 1","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tío materno 2","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tío materno 3","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tío materno 4","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","tío materno 5","Male_Second_Degree"
"family_antecedents_treatment_line","family_member","abuela materno","Female_Second_Degree"
"family_antecedents_treatment_line","family_member","primo materno","Male_Third_Degree"
"family_antecedents_treatment_line","family_member","TIA ABUELA","Female_Second_Degree"
