"table_name","column_name","value","replacement"
"chemotherapy_treatment_line","f1_schema","100","Vorinostat"
"chemotherapy_treatment_line","f1_schema","101","Selumetinib"
"chemotherapy_treatment_line","f1_schema","102","Vemurafenib"
"chemotherapy_treatment_line","f1_schema","103","Cemiplimab"
"chemotherapy_treatment_line","f1_schema","104","Dacarbazina"
"chemotherapy_treatment_line","f1_schema","105","Galunisertib"
"chemotherapy_treatment_line","f1_schema","106","Anetumab"
"chemotherapy_treatment_line","f1_schema","107","Tiragolumab"
"chemotherapy_treatment_line","f1_schema","108","Tiragolumab_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","109","Rabusertib"
"chemotherapy_treatment_line","f1_schema","110","Amrubicina"
"chemotherapy_treatment_line","f1_schema","111","Bemcentinib"
"chemotherapy_treatment_line","f1_schema","112","Tepotinib"
"chemotherapy_treatment_line","f1_schema","113","Seribantumab"
"chemotherapy_treatment_line","f1_schema","114","Eribulina"
"chemotherapy_treatment_line","f1_schema","115","Canakinumab"
"chemotherapy_treatment_line","f1_schema","116","Tipifarnib"
"chemotherapy_treatment_line","f1_schema","117","Nazartinib"
"chemotherapy_treatment_line","f1_schema","118","Eftilagimod"
"chemotherapy_treatment_line","f1_schema","119","Monalizumab"
"chemotherapy_treatment_line","f1_schema","-1","UNK"
"chemotherapy_treatment_line","f2_schema","1","Afatinib"
"chemotherapy_treatment_line","f2_schema","2","Bevacizumab"
"chemotherapy_treatment_line","f2_schema","3","Carboplatin"
"chemotherapy_treatment_line","f2_schema","4","Erlotinib"
"chemotherapy_treatment_line","f2_schema","5","Gemcitabine"
"chemotherapy_treatment_line","f2_schema","6","Pemetrexed"
"chemotherapy_treatment_line","f2_schema","7","Cisplatin"
"chemotherapy_treatment_line","f2_schema","8","Crizotinib"
"chemotherapy_treatment_line","f2_schema","9","Docetaxel"
"chemotherapy_treatment_line","f2_schema","10","Durvalumab_(MEDI4736)"
"chemotherapy_treatment_line","f2_schema","11","Gefitinib"
"chemotherapy_treatment_line","f2_schema","12","Ipilimumab"
"chemotherapy_treatment_line","f2_schema","13","Nintedanib"
"chemotherapy_treatment_line","f2_schema","14","Nivolumab"
"chemotherapy_treatment_line","f2_schema","15","Olaparib"
"chemotherapy_treatment_line","f2_schema","16","Osimertinib"
"chemotherapy_treatment_line","f2_schema","17","Paclitaxel"
"chemotherapy_treatment_line","f2_schema","18","Vinorelbine"
"chemotherapy_treatment_line","f2_schema","19","Topotecan"
"chemotherapy_treatment_line","f2_schema","20","Etoposide"
"chemotherapy_treatment_line","f2_schema","21","Doxorrubicine"
"chemotherapy_treatment_line","f2_schema","22","Ciclofosfamide"
"chemotherapy_treatment_line","f2_schema","23","Vincristinea"
"chemotherapy_treatment_line","f2_schema","24","Lanreotide"
"chemotherapy_treatment_line","f2_schema","25","Irinotecan"
"chemotherapy_treatment_line","f2_schema","26","Ramucirumab"
"chemotherapy_treatment_line","f2_schema","27","Nab-Paclitaxel"
"chemotherapy_treatment_line","f2_schema","28","Pembrolizumab"
"chemotherapy_treatment_line","f2_schema","29","Pembrolizumab_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","30","Atezolizumab"
"chemotherapy_treatment_line","f2_schema","31","Dacomitinib"
"chemotherapy_treatment_line","f2_schema","32","Trametinib"
"chemotherapy_treatment_line","f2_schema","33","Dabrafenib"
"chemotherapy_treatment_line","f2_schema","34","Ceritinib"
"chemotherapy_treatment_line","f2_schema","35","Durvalumab_(MEDI4736)_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","36","Avelumab"
"chemotherapy_treatment_line","f2_schema","37","Demcizumab"
"chemotherapy_treatment_line","f2_schema","38","Brigatinib"
"chemotherapy_treatment_line","f2_schema","39","Tremelimumab"
"chemotherapy_treatment_line","f2_schema","40","Antiangiogenic_(blind_clinical_trial)"
"chemotherapy_treatment_line","f2_schema","41","Ganetespib"
"chemotherapy_treatment_line","f2_schema","42","Abemaciclib"
"chemotherapy_treatment_line","f2_schema","43","Capmatinib"
"chemotherapy_treatment_line","f2_schema","44","Denosumab"
"chemotherapy_treatment_line","f2_schema","45","Rociletinib"
"chemotherapy_treatment_line","f2_schema","46","Veliparib_(ABT-_888)"
"chemotherapy_treatment_line","f2_schema","47","Veliparib_(ABT-_888)_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","48","Irvalec"
"chemotherapy_treatment_line","f2_schema","49","Necitumumab"
"chemotherapy_treatment_line","f2_schema","50","Vadimezan_(ASA404)_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","51","Bevacizumab_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","52","Capecitabine"
"chemotherapy_treatment_line","f2_schema","53","Vadimezan_(ASA404)"
"chemotherapy_treatment_line","f2_schema","54","AMG"
"chemotherapy_treatment_line","f2_schema","55","Cetuximab"
"chemotherapy_treatment_line","f2_schema","56","Tirapazamina"
"chemotherapy_treatment_line","f2_schema","57","5-Fluorouracil"
"chemotherapy_treatment_line","f2_schema","58","Paclitaxel_poliglumex_(CT-_2103)"
"chemotherapy_treatment_line","f2_schema","59","Onartuzumab_(MetMAb)"
"chemotherapy_treatment_line","f2_schema","60","Ifosfamide"
"chemotherapy_treatment_line","f2_schema","61","Mesna"
"chemotherapy_treatment_line","f2_schema","62","PM060184"
"chemotherapy_treatment_line","f2_schema","63","Kahalalide_F"
"chemotherapy_treatment_line","f2_schema","64","Sorafenib_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","65","Trabectedin"
"chemotherapy_treatment_line","f2_schema","66","Onartuzumab_(MetMAb)_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","67","Tivantinib"
"chemotherapy_treatment_line","f2_schema","68","Bavituximab"
"chemotherapy_treatment_line","f2_schema","69","Lumretuzumab_(RO5479599)"
"chemotherapy_treatment_line","f2_schema","70","Patritumab"
"chemotherapy_treatment_line","f2_schema","71","Patritumab_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","72","Vandetanib"
"chemotherapy_treatment_line","f2_schema","73","Lorlatinib"
"chemotherapy_treatment_line","f2_schema","74","Alectinib"
"chemotherapy_treatment_line","f2_schema","75","Demcizumab_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","76","Daratumumab"
"chemotherapy_treatment_line","f2_schema","77","Xentuzumab"
"chemotherapy_treatment_line","f2_schema","78","Custirsen_(OGX-_011)"
"chemotherapy_treatment_line","f2_schema","79","Prexasertib_(LY2606368)"
"chemotherapy_treatment_line","f2_schema","80","Lurbinectedin_(PM1183)"
"chemotherapy_treatment_line","f2_schema","81","Temozolomide"
"chemotherapy_treatment_line","f2_schema","82","Sorafenib"
"chemotherapy_treatment_line","f2_schema","84","Rovalpituzumab"
"chemotherapy_treatment_line","f2_schema","85","Rovalpituzumab_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","87","Trametinib"
"chemotherapy_treatment_line","f2_schema","88","Everolimus"
"chemotherapy_treatment_line","f2_schema","90","Entrectinib"
"chemotherapy_treatment_line","f2_schema","91","Epacadostat"
"chemotherapy_treatment_line","f2_schema","92","Oxaliplatin"
"chemotherapy_treatment_line","f2_schema","93","Octreotide"
"chemotherapy_treatment_line","f2_schema","94","Emibetuzumab_(LY2875358)"
"chemotherapy_treatment_line","f2_schema","95","Dostarlimab_(TSR_042)"
"chemotherapy_treatment_line","f2_schema","96","Emactuzumab_(RG7155)"
"chemotherapy_treatment_line","f2_schema","97","Alisertib"
"chemotherapy_treatment_line","f2_schema","98","Lifastuzumab"
"chemotherapy_treatment_line","f2_schema","99","Azacitidine"
"chemotherapy_treatment_line","f2_schema","100","Vorinostat"
"chemotherapy_treatment_line","f2_schema","101","Selumetinib"
"chemotherapy_treatment_line","f2_schema","102","Vemurafenib"
"chemotherapy_treatment_line","f2_schema","103","Cemiplimab"
"chemotherapy_treatment_line","f2_schema","104","Dacarbazina"
"chemotherapy_treatment_line","f2_schema","105","Galunisertib"
"chemotherapy_treatment_line","f2_schema","106","Anetumab"
"chemotherapy_treatment_line","f2_schema","107","Tiragolumab"
"chemotherapy_treatment_line","f2_schema","108","Tiragolumab_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","109","Rabusertib"
"chemotherapy_treatment_line","f2_schema","110","Amrubicina"
"chemotherapy_treatment_line","f2_schema","111","Bemcentinib"
"chemotherapy_treatment_line","f2_schema","112","Tepotinib"
"chemotherapy_treatment_line","f2_schema","113","Seribantumab"
"chemotherapy_treatment_line","f2_schema","114","Eribulina"
"chemotherapy_treatment_line","f2_schema","115","Canakinumab"
"chemotherapy_treatment_line","f2_schema","116","Tipifarnib"
"chemotherapy_treatment_line","f2_schema","117","Nazartinib"
"chemotherapy_treatment_line","f2_schema","118","Eftilagimod"
"chemotherapy_treatment_line","f2_schema","119","Monalizumab"
"chemotherapy_treatment_line","f2_schema","-1","UNK"
"chemotherapy_treatment_line","f3_schema","1","Afatinib"
"chemotherapy_treatment_line","f3_schema","2","Bevacizumab"
"chemotherapy_treatment_line","f3_schema","3","Carboplatin"
"chemotherapy_treatment_line","f3_schema","4","Erlotinib"
"chemotherapy_treatment_line","f3_schema","5","Gemcitabine"
"chemotherapy_treatment_line","f3_schema","6","Pemetrexed"
"chemotherapy_treatment_line","f3_schema","7","Cisplatin"
"chemotherapy_treatment_line","f3_schema","8","Crizotinib"
"chemotherapy_treatment_line","f3_schema","9","Docetaxel"
"chemotherapy_treatment_line","f3_schema","10","Durvalumab_(MEDI4736)"
"chemotherapy_treatment_line","f3_schema","11","Gefitinib"
"chemotherapy_treatment_line","f3_schema","12","Ipilimumab"
"chemotherapy_treatment_line","f3_schema","13","Nintedanib"
"chemotherapy_treatment_line","f3_schema","14","Nivolumab"
"chemotherapy_treatment_line","f3_schema","15","Olaparib"
"chemotherapy_treatment_line","f3_schema","16","Osimertinib"
"chemotherapy_treatment_line","f3_schema","17","Paclitaxel"
"chemotherapy_treatment_line","f3_schema","18","Vinorelbine"
"chemotherapy_treatment_line","f3_schema","19","Topotecan"
"chemotherapy_treatment_line","f3_schema","20","Etoposide_VP16"
"chemotherapy_treatment_line","f3_schema","21","Doxorrubicine"
"chemotherapy_treatment_line","f3_schema","22","Ciclofosfamide"
"chemotherapy_treatment_line","f3_schema","23","Vincristinea"
"chemotherapy_treatment_line","f3_schema","24","Lanreotide"
"chemotherapy_treatment_line","f3_schema","25","Irinotecan"
"chemotherapy_treatment_line","f3_schema","26","Ramucirumab"
"chemotherapy_treatment_line","f3_schema","27","Nab-Paclitaxel"
"chemotherapy_treatment_line","f3_schema","28","Pembrolizumab"
"chemotherapy_treatment_line","f3_schema","29","Pembrolizumab_vs_Placebo"
"chemotherapy_treatment_line","f3_schema","30","Atezolizumab"
"chemotherapy_treatment_line","f3_schema","31","Dacomitinib"
"chemotherapy_treatment_line","f3_schema","32","Trametinib"
"chemotherapy_treatment_line","f3_schema","33","Dabrafenib"
"chemotherapy_treatment_line","f3_schema","34","Ceritinib"
"chemotherapy_treatment_line","f3_schema","35","Durvalumab_(MEDI4736)_vs_Placebo"
"chemotherapy_treatment_line","f3_schema","36","Avelumab"
"chemotherapy_treatment_line","f3_schema","37","Demcizumab"
"chemotherapy_treatment_line","f3_schema","38","Brigatinib"
"chemotherapy_treatment_line","f3_schema","39","Tremelimumab"
"chemotherapy_treatment_line","f3_schema","40","Antiangiogenic_(blind_clinical_trial)"
"chemotherapy_treatment_line","f3_schema","41","Ganetespib"
"chemotherapy_treatment_line","f3_schema","42","Abemaciclib"
"chemotherapy_treatment_line","f3_schema","43","Capmatinib"
"chemotherapy_treatment_line","f3_schema","44","Denosumab"
"chemotherapy_treatment_line","f3_schema","45","Rociletinib"
"chemotherapy_treatment_line","f3_schema","46","Veliparib_(ABT-_888)"
"chemotherapy_treatment_line","f3_schema","47","Veliparib_(ABT-_888)_vs_Placebo"
"chemotherapy_treatment_line","f3_schema","48","Irvalec"
"chemotherapy_treatment_line","f3_schema","49","Necitumumab"
"chemotherapy_treatment_line","f3_schema","50","Vadimezan_(ASA404)_vs_Placebo"
"chemotherapy_treatment_line","f3_schema","51","Bevacizumab_vs_Placebo"
"chemotherapy_treatment_line","f3_schema","52","Capecitabine"
"chemotherapy_treatment_line","f3_schema","53","Vadimezan_(ASA404)"
"chemotherapy_treatment_line","f3_schema","54","AMG"
"chemotherapy_treatment_line","f3_schema","55","Cetuximab"
"chemotherapy_treatment_line","f3_schema","56","Tirapazamina"
"chemotherapy_treatment_line","f3_schema","57","5-Fluorouracil"
"chemotherapy_treatment_line","f3_schema","58","Paclitaxel_poliglumex_(CT-_2103)"
"chemotherapy_treatment_line","f3_schema","59","Onartuzumab_(MetMAb)"
"chemotherapy_treatment_line","f3_schema","60","Ifosfamide"
"chemotherapy_treatment_line","f3_schema","61","Mesna"
"chemotherapy_treatment_line","f3_schema","62","PM060184"
"chemotherapy_treatment_line","f3_schema","63","Kahalalide_F"
"chemotherapy_treatment_line","f3_schema","64","Sorafenib_vs_Placebo"
"chemotherapy_treatment_line","f3_schema","65","Trabectedin"
"chemotherapy_treatment_line","f3_schema","66","Onartuzumab_(MetMAb)_vs_Placebo"
"chemotherapy_treatment_line","f3_schema","67","Tivantinib"
"chemotherapy_treatment_line","f3_schema","68","Bavituximab"
"chemotherapy_treatment_line","f3_schema","69","Lumretuzumab_(RO5479599)"
"chemotherapy_treatment_line","f3_schema","70","Patritumab"
"chemotherapy_treatment_line","f3_schema","71","Patritumab_vs_Placebo"
"chemotherapy_treatment_line","f3_schema","72","Vandetanib"
"chemotherapy_treatment_line","f3_schema","73","Lorlatinib"
"chemotherapy_treatment_line","f3_schema","74","Alectinib"
"chemotherapy_treatment_line","f3_schema","75","Demcizumab_vs_Placebo"
"chemotherapy_treatment_line","f3_schema","76","Daratumumab"
"chemotherapy_treatment_line","f3_schema","77","Xentuzumab"
"chemotherapy_treatment_line","f3_schema","78","Custirsen_(OGX-_011)"
"chemotherapy_treatment_line","f3_schema","79","Prexasertib_(LY2606368)"
"chemotherapy_treatment_line","f3_schema","80","Lurbinectedin_(PM1183)"
"chemotherapy_treatment_line","f3_schema","81","Temozolomide"
"chemotherapy_treatment_line","f3_schema","82","Sorafenib"
"chemotherapy_treatment_line","f3_schema","84","Rovalpituzumab"
"chemotherapy_treatment_line","f3_schema","85","Rovalpituzumab_vs_Placebo"
"chemotherapy_treatment_line","f3_schema","87","Trametinib"
"chemotherapy_treatment_line","f3_schema","88","Everolimus"
"chemotherapy_treatment_line","f3_schema","90","Entrectinib"
"chemotherapy_treatment_line","f3_schema","91","Epacadostat"
"chemotherapy_treatment_line","f3_schema","92","Oxaliplatin"
"chemotherapy_treatment_line","f3_schema","93","Octreotide"
"chemotherapy_treatment_line","f3_schema","94","Emibetuzumab_(LY2875358)"
"chemotherapy_treatment_line","f3_schema","95","Dostarlimab_(TSR_042)"
"chemotherapy_treatment_line","f3_schema","96","Emactuzumab_(RG7155)"
"chemotherapy_treatment_line","f3_schema","97","Alisertib"
"chemotherapy_treatment_line","f3_schema","98","Lifastuzumab"
"chemotherapy_treatment_line","f3_schema","99","Azacitidine"
"chemotherapy_treatment_line","f3_schema","100","Vorinostat"
"chemotherapy_treatment_line","f3_schema","101","Selumetinib"
"chemotherapy_treatment_line","f3_schema","102","Vemurafenib"
"chemotherapy_treatment_line","f3_schema","103","Cemiplimab"
"chemotherapy_treatment_line","f3_schema","104","Dacarbazina"
"chemotherapy_treatment_line","f3_schema","105","Galunisertib"
"chemotherapy_treatment_line","f3_schema","106","Anetumab"
"chemotherapy_treatment_line","f3_schema","107","Tiragolumab"
"chemotherapy_treatment_line","f3_schema","108","Tiragolumab_vs_Placebo"
"chemotherapy_treatment_line","f3_schema","109","Rabusertib"
"chemotherapy_treatment_line","f3_schema","110","Amrubicina"
"chemotherapy_treatment_line","f3_schema","111","Bemcentinib"
"chemotherapy_treatment_line","f3_schema","112","Tepotinib"
"chemotherapy_treatment_line","f3_schema","113","Seribantumab"
"chemotherapy_treatment_line","f3_schema","114","Eribulina"
"chemotherapy_treatment_line","f3_schema","115","Canakinumab"
"chemotherapy_treatment_line","f3_schema","116","Tipifarnib"
"chemotherapy_treatment_line","f3_schema","117","Nazartinib"
"chemotherapy_treatment_line","f3_schema","118","Eftilagimod"
"chemotherapy_treatment_line","f3_schema","119","Monalizumab"
"chemotherapy_treatment_line","f3_schema","-1","UNK"
"chemotherapy_drugs","schema_d1","Carboplatino","Carboplatin"
"chemotherapy_drugs","schema_d1","Erlotinib","Erlotinib"
"chemotherapy_drugs","schema_d1","Cisplatino","Cisplatin"
"chemotherapy_drugs","schema_d1","Gefitinib","Gefitinib"
"chemotherapy_drugs","schema_d1","Otro","Other"
"chemotherapy_drugs","schema_d1","Vinorelbina","Vinorelbine"
"chemotherapy_drugs","schema_d1","Atezolizumab","Atezolizumab"
"chemotherapy_drugs","schema_d1","Pembrolizumab","Pembrolizumab"
"chemotherapy_drugs","schema_d1","Etopósido VP16","Etoposide"
"chemotherapy_drugs","schema_d1","Ipilimumab","Ipilimumab"
"chemotherapy_drugs","schema_d1","Pemetrexed","Pemetrexed"
"chemotherapy_drugs","schema_d1","Afatinib","Afatinib"
"chemotherapy_drugs","schema_d1","Brigatinib","Brigatinib"
"chemotherapy_drugs","schema_d1","Paclitaxel","Paclitaxel"
"chemotherapy_drugs","schema_d1","Everolimus","Everolimus"
"chemotherapy_drugs","schema_d1","Osimertinib","Osimertinib"
"chemotherapy_drugs","schema_d1","Ciclofosfamida","Ciclofosfamide"
"chemotherapy_drugs","schema_d1","Alectinib","Alectinib"
"chemotherapy_drugs","schema_d1","Doxorrubicina","Doxorrubicine"
"chemotherapy_drugs","schema_d1","Crizotinib","Crizotinib"
"chemotherapy_drugs","schema_d1","Durvalumab(MEDI4736) vs Placebo","Durvalumab_(MEDI4736)_vs_Placeb"
"chemotherapy_drugs","schema_d1","Vadimezan (ASA404)","Vadimezan_(ASA404)"
"chemotherapy_drugs","schema_d1","Durvalumab (MEDI4736)","Durvalumab_(MEDI4736)"
"chemotherapy_drugs","schema_d1","Dabrafenib","Dabrafenib"
"chemotherapy_drugs","schema_d1","Docetaxel","Docetaxel"
"chemotherapy_drugs","schema_d1","Topotecan","Topotecan"
"chemotherapy_drugs","schema_d1","Pembrolizumab vs placebo","Pembrolizumab_vs_Placebo"
"chemotherapy_drugs","schema_d1","Irvalec","Irvalec"
"chemotherapy_drugs","schema_d1","Gemcitabina","Gemcitabine"
"chemotherapy_drugs","schema_d1","Capecitabina","Capecitabine"
"chemotherapy_drugs","schema_d1","Nintedanib","Nintedanib"
"chemotherapy_drugs","schema_d1","Temozolomida","Temozolomide"
"chemotherapy_drugs","schema_d1","Irinotecan","Irinotecan"
"chemotherapy_drugs","schema_d1","Lorlatinib","Lorlatinib"
"chemotherapy_drugs","schema_d1","Abemaciclib","Abemaciclib"
"chemotherapy_drugs","schema_d1","Daratumumab","Daratumumab"
"chemotherapy_drugs","schema_d1","-",
"chemotherapy_drugs","schema_d1","Emibetuzumab (LY2875358)","Emibetuzumab_(LY2875358)"
"chemotherapy_drugs","schema_d1","Bevacizumab","Bevacizumab"
"chemotherapy_drugs","schema_d1","Bevacizumab vs Placebo","Bevacizumab_vs_Placebo"
"chemotherapy_drugs","schema_d1","Trametinib","Trametinib"
"chemotherapy_drugs","schema_d1","Ceritinib","Ceritinib"
"chemotherapy_drugs","schema_d1","Trabectidina","Trabectedin"
"chemotherapy_drugs","schema_d1","Dostarlimab (TSR 042)","Dostarlimab_(TSR_042)"
"chemotherapy_drugs","schema_d1","Veliparib(ABT-888) vs Placebo","Veliparib_(ABT-_888)_vs_Placebo"
"chemotherapy_drugs","schema_d1","Veliparib(ABT-888)","Veliparib_(ABT-_888)"
"chemotherapy_drugs","schema_d1","Cetuximab","Cetuximab"
"chemotherapy_drugs","schema_d1","Lurbinectedina (PM1183)","Lurbinectedin_(PM1183)"
"chemotherapy_drugs","schema_d1","Capmatinib","Capmatinib"
"chemotherapy_drugs","schema_d1","Nivolumab","Nivolumab"
"chemotherapy_drugs","schema_d1","Demcizumab vs Placebo","Demcizumab_vs_Placebo"
"chemotherapy_drugs","schema_d1","Prexasertib(LY2606368)","Prexasertib_(LY2606368)"
"chemotherapy_drugs","schema_d1","Necitumumab","Necitumumab"
"chemotherapy_drugs","schema_d1","Ganetespib","Ganetespib"
"chemotherapy_drugs","schema_d1","Olaparib","Olaparib"
"chemotherapy_drugs","schema_d1","Doxorrubicina","Doxorrubicine"
"chemotherapy_drugs","schema_d1","Vincristina","Vincristinea"
"chemotherapy_drugs","schema_d1","Onartuzumab (MetMAb) vs Placebo","Onartuzumab_(MetMAb)_vs_Placebo"
"chemotherapy_drugs","schema_d1","Temozolomida","Temozolomide"
"chemotherapy_drugs","schema_d1","Bavituximab","Bavituximab"
"chemotherapy_drugs","schema_d1","Vincristina","Vincristinea"
"chemotherapy_drugs","schema_d1","Vincristina","Vincristinea"
"chemotherapy_drugs","schema_d1","Vincristina","Vincristinea"
"chemotherapy_drugs","schema_d1","PM060184","PM060184"
"chemotherapy_drugs","schema_d1","Curtisen(OGX-011)","Curtirsen_(OGX-011)"
"chemotherapy_drugs","schema_d2","Carboplatino","Carboplatin"
"chemotherapy_drugs","schema_d2","Erlotinib","Erlotinib"
"chemotherapy_drugs","schema_d2","Cisplatino","Cisplatin"
"chemotherapy_drugs","schema_d2","Gefitinib","Gefitinib"
"chemotherapy_drugs","schema_d2","Otro","Other"
"chemotherapy_drugs","schema_d2","Vinorelbina","Vinorelbine"
