"table_name","column_name","value","replacement"
"chemotherapy_drugs","drug","36","Avelumab"
"chemotherapy_drugs","drug","37","Demcizumab"
"chemotherapy_drugs","drug","38","Brigatinib"
"chemotherapy_drugs","drug","39","Tremelimumab"
"chemotherapy_drugs","drug","40","Antiangiogenic_(blind_clinical_trial)"
"chemotherapy_drugs","drug","41","Ganetespib"
"chemotherapy_drugs","drug","42","Abemaciclib"
"chemotherapy_drugs","drug","43","Capmatinib"
"chemotherapy_drugs","drug","44","Denosumab"
"chemotherapy_drugs","drug","45","Rociletinib"
"chemotherapy_drugs","drug","46","Veliparib_(ABT-_888)"
"chemotherapy_drugs","drug","47","Veliparib_(ABT-_888)_vs_Placebo"
"chemotherapy_drugs","drug","48","Irvalec"
"chemotherapy_drugs","drug","49","Necitumumab"
"chemotherapy_drugs","drug","50","Vadimezan_(ASA404)_vs_Placebo"
"chemotherapy_drugs","drug","51","Bevacizumab_vs_Placebo"
"chemotherapy_drugs","drug","52","Capecitabine"
"chemotherapy_drugs","drug","53","Vadimezan_(ASA404)"
"chemotherapy_drugs","drug","54","AMG"
"chemotherapy_drugs","drug","55","Cetuximab"
"chemotherapy_drugs","drug","56","Tirapazamina"
"chemotherapy_drugs","drug","57","5-Fluorouracil"
"chemotherapy_drugs","drug","58","Paclitaxel_poliglumex_(CT-_2103)"
"chemotherapy_drugs","drug","59","Onartuzumab_(MetMAb)"
"chemotherapy_drugs","drug","60","Ifosfamide"
"chemotherapy_drugs","drug","61","Mesna"
"chemotherapy_drugs","drug","62","PM060184"
"chemotherapy_drugs","drug","63","Kahalalide_F"
"chemotherapy_drugs","drug","64","Sorafenib_vs_Placebo"
"chemotherapy_drugs","drug","65","Trabectedin"
"chemotherapy_drugs","drug","66","Onartuzumab_(MetMAb)_vs_Placebo"
"chemotherapy_drugs","drug","67","Tivantinib"
"chemotherapy_drugs","drug","68","Bavituximab"
"chemotherapy_drugs","drug","69","Lumretuzumab_(RO5479599)"
"chemotherapy_drugs","drug","70","Patritumab"
"chemotherapy_drugs","drug","71","Patritumab_vs_Placebo"
"chemotherapy_drugs","drug","72","Vandetanib"
"chemotherapy_drugs","drug","73","Lorlatinib"
"chemotherapy_drugs","drug","74","Alectinib"
"chemotherapy_drugs","drug","75","Demcizumab_vs_Placebo"
"chemotherapy_drugs","drug","76","Daratumumab"
"chemotherapy_drugs","drug","77","Xentuzumab"
"chemotherapy_drugs","drug","78","Custirsen_(OGX-_011)"
"chemotherapy_drugs","drug","79","Prexasertib_(LY2606368)"
"chemotherapy_drugs","drug","80","Lurbinectedin_(PM1183)"
"chemotherapy_drugs","drug","81","Temozolomide"
"chemotherapy_drugs","drug","82","Sorafenib"
"chemotherapy_drugs","drug","84","Rovalpituzumab"
"chemotherapy_drugs","drug","85","Rovalpituzumab_vs_Placebo"
"chemotherapy_drugs","drug","87","Trametinib"
"chemotherapy_drugs","drug","88","Everolimus"
"chemotherapy_drugs","drug","90","Entrectinib"
"chemotherapy_drugs","drug","91","Epacadostat"
"chemotherapy_drugs","drug","92","Oxaliplatin"
"chemotherapy_drugs","drug","93","Octreotide"
"chemotherapy_drugs","drug","94","Emibetuzumab_(LY2875358)"
"chemotherapy_drugs","drug","95","Dostarlimab_(TSR_042)"
"chemotherapy_drugs","drug","96","Emactuzumab_(RG7155)"
"chemotherapy_drugs","drug","97","Alisertib"
"chemotherapy_drugs","drug","98","Lifastuzumab"
"chemotherapy_drugs","drug","99","Azacitidine"
"chemotherapy_drugs","drug","100","Vorinostat"
"chemotherapy_drugs","drug","101","Selumetinib"
"chemotherapy_drugs","drug","102","Vemurafenib"
"chemotherapy_drugs","drug","103","Cemiplimab"
"chemotherapy_drugs","drug","104","Dacarbazina"
"chemotherapy_drugs","drug","105","Galunisertib"
"chemotherapy_drugs","drug","106","Anetumab"
"chemotherapy_drugs","drug","107","Tiragolumab"
"chemotherapy_drugs","drug","108","Tiragolumab_vs_Placebo"
"chemotherapy_drugs","drug","109","Rabusertib"
"chemotherapy_drugs","drug","110","Amrubicina"
"chemotherapy_drugs","drug","111","Bemcentinib"
"chemotherapy_drugs","drug","112","Tepotinib"
"chemotherapy_drugs","drug","113","Seribantumab"
"chemotherapy_drugs","drug","114","Eribulina"
"chemotherapy_drugs","drug","115","Canakinumab"
"chemotherapy_drugs","drug","116","Tipifarnib"
"chemotherapy_drugs","drug","117","Nazartinib"
"chemotherapy_drugs","drug","118","Eftilagimod"
"chemotherapy_drugs","drug","119","Monalizumab"
"chemotherapy_drugs","drug","-1","UNK"
"chemotherapy_drugs","maintenance","1","Afatinib"
"chemotherapy_drugs","maintenance","2","Bevacizumab"
"chemotherapy_drugs","maintenance","3","Carboplatin"
"chemotherapy_drugs","maintenance","4","Erlotinib"
"chemotherapy_drugs","maintenance","5","Gemcitabine"
"chemotherapy_drugs","maintenance","6","Pemetrexed"
"chemotherapy_drugs","maintenance","7","Cisplatin"
"chemotherapy_drugs","maintenance","8","Crizotinib"
"chemotherapy_drugs","maintenance","9","Docetaxel"
"chemotherapy_drugs","maintenance","10","Durvalumab_(MEDI4736)"
"chemotherapy_drugs","maintenance","11","Gefitinib"
"chemotherapy_drugs","maintenance","12","Ipilimumab"
"chemotherapy_drugs","maintenance","13","Nintedanib"
"chemotherapy_drugs","maintenance","14","Nivolumab"
"chemotherapy_drugs","maintenance","15","Olaparib"
"chemotherapy_drugs","maintenance","16","Osimertinib"
"chemotherapy_drugs","maintenance","17","Paclitaxel"
"chemotherapy_drugs","maintenance","18","Vinorelbine"
"chemotherapy_drugs","maintenance","19","Topotecan"
"chemotherapy_drugs","maintenance","20","Etoposide_VP16"
"chemotherapy_drugs","maintenance","21","Doxorrubicine"
"chemotherapy_drugs","maintenance","22","Ciclofosfamide"
"chemotherapy_drugs","maintenance","23","Vincristinea"
"chemotherapy_drugs","maintenance","24","Lanreotide"
"chemotherapy_drugs","maintenance","25","Irinotecan"
"chemotherapy_drugs","maintenance","26","Ramucirumab"
"chemotherapy_drugs","maintenance","27","Nab-Paclitaxel"
"chemotherapy_drugs","maintenance","28","Pembrolizumab"
"chemotherapy_drugs","maintenance","29","Pembrolizumab_vs_Placebo"
"chemotherapy_drugs","maintenance","30","Atezolizumab"
"chemotherapy_drugs","maintenance","31","Dacomitinib"
"chemotherapy_drugs","maintenance","32","Trametinib"
"chemotherapy_drugs","maintenance","33","Dabrafenib"
"chemotherapy_drugs","maintenance","34","Ceritinib"
"chemotherapy_drugs","maintenance","35","Durvalumab_(MEDI4736)_vs_Placebo"
"chemotherapy_drugs","maintenance","36","Avelumab"
"chemotherapy_drugs","maintenance","37","Demcizumab"
"chemotherapy_drugs","maintenance","38","Brigatinib"
"chemotherapy_drugs","maintenance","39","Tremelimumab"
"chemotherapy_drugs","maintenance","40","Antiangiogenic_(blind_clinical_trial)"
"chemotherapy_drugs","maintenance","41","Ganetespib"
"chemotherapy_drugs","maintenance","42","Abemaciclib"
"chemotherapy_drugs","maintenance","43","Capmatinib"
"chemotherapy_drugs","maintenance","44","Denosumab"
"chemotherapy_drugs","maintenance","45","Rociletinib"
"chemotherapy_drugs","maintenance","46","Veliparib_(ABT-_888)"
"chemotherapy_drugs","maintenance","47","Veliparib_(ABT-_888)_vs_Placebo"
"chemotherapy_drugs","maintenance","48","Irvalec"
"chemotherapy_drugs","maintenance","49","Necitumumab"
"chemotherapy_drugs","maintenance","50","Vadimezan_(ASA404)_vs_Placebo"
"chemotherapy_drugs","maintenance","51","Bevacizumab_vs_Placebo"
"chemotherapy_drugs","maintenance","52","Capecitabine"
"chemotherapy_drugs","maintenance","53","Vadimezan_(ASA404)"
"chemotherapy_drugs","maintenance","54","AMG"
"chemotherapy_drugs","maintenance","55","Cetuximab"
"chemotherapy_drugs","maintenance","56","Tirapazamina"
"chemotherapy_drugs","maintenance","57","5-Fluorouracil"
"chemotherapy_drugs","maintenance","58","Paclitaxel_poliglumex_(CT-_2103)"
"chemotherapy_drugs","maintenance","59","Onartuzumab_(MetMAb)"
"chemotherapy_drugs","maintenance","60","Ifosfamide"
"chemotherapy_drugs","maintenance","61","Mesna"
"chemotherapy_drugs","maintenance","62","PM060184"
"chemotherapy_drugs","maintenance","63","Kahalalide_F"
"chemotherapy_drugs","maintenance","64","Sorafenib_vs_Placebo"
"chemotherapy_drugs","maintenance","65","Trabectedin"
"chemotherapy_drugs","maintenance","66","Onartuzumab_(MetMAb)_vs_Placebo"
"chemotherapy_drugs","maintenance","67","Tivantinib"
"chemotherapy_drugs","maintenance","68","Bavituximab"
"chemotherapy_drugs","maintenance","69","Lumretuzumab_(RO5479599)"
"chemotherapy_drugs","maintenance","70","Patritumab"
"chemotherapy_drugs","maintenance","71","Patritumab_vs_Placebo"
"chemotherapy_drugs","maintenance","72","Vandetanib"
"chemotherapy_drugs","maintenance","73","Lorlatinib"
"chemotherapy_drugs","maintenance","74","Alectinib"
"chemotherapy_drugs","maintenance","75","Demcizumab_vs_Placebo"
"chemotherapy_drugs","maintenance","76","Daratumumab"
"chemotherapy_drugs","maintenance","77","Xentuzumab"
"chemotherapy_drugs","maintenance","78","Custirsen_(OGX-_011)"
"chemotherapy_drugs","maintenance","79","Prexasertib_(LY2606368)"
"chemotherapy_drugs","maintenance","80","Lurbinectedin_(PM1183)"
"chemotherapy_drugs","maintenance","81","Temozolomide"
"chemotherapy_drugs","maintenance","82","Sorafenib"
"chemotherapy_drugs","maintenance","84","Rovalpituzumab"
"chemotherapy_drugs","maintenance","85","Rovalpituzumab_vs_Placebo"
"chemotherapy_drugs","maintenance","87","Trametinib"
"chemotherapy_drugs","maintenance","88","Everolimus"
"chemotherapy_drugs","maintenance","90","Entrectinib"
"chemotherapy_drugs","maintenance","91","Epacadostat"
"chemotherapy_drugs","maintenance","92","Oxaliplatin"
"chemotherapy_drugs","maintenance","93","Octreotide"
"chemotherapy_drugs","maintenance","94","Emibetuzumab_(LY2875358)"
"chemotherapy_drugs","maintenance","95","Dostarlimab_(TSR_042)"
"chemotherapy_drugs","maintenance","96","Emactuzumab_(RG7155)"
"chemotherapy_drugs","maintenance","97","Alisertib"
"chemotherapy_drugs","maintenance","98","Lifastuzumab"
"chemotherapy_drugs","maintenance","99","Azacitidine"
"chemotherapy_drugs","maintenance","100","Vorinostat"
"chemotherapy_drugs","maintenance","101","Selumetinib"
"chemotherapy_drugs","maintenance","102","Vemurafenib"
"chemotherapy_drugs","maintenance","103","Cemiplimab"
"chemotherapy_drugs","maintenance","104","Dacarbazina"
"chemotherapy_drugs","maintenance","105","Galunisertib"
"chemotherapy_drugs","maintenance","106","Anetumab"
"chemotherapy_drugs","maintenance","107","Tiragolumab"
"chemotherapy_drugs","maintenance","108","Tiragolumab_vs_Placebo"
"chemotherapy_drugs","maintenance","109","Rabusertib"
"chemotherapy_drugs","maintenance","110","Amrubicina"
"chemotherapy_drugs","maintenance","111","Bemcentinib"
"chemotherapy_drugs","maintenance","112","Tepotinib"
"chemotherapy_drugs","maintenance","113","Seribantumab"
"chemotherapy_drugs","maintenance","114","Eribulina"
"chemotherapy_drugs","maintenance","115","Canakinumab"
"chemotherapy_drugs","maintenance","116","Tipifarnib"
"chemotherapy_drugs","maintenance","117","Nazartinib"
"chemotherapy_drugs","maintenance","118","Eftilagimod"
"chemotherapy_drugs","maintenance","119","Monalizumab"
"chemotherapy_drugs","maintenance","-1","UNK"
"chemotherapy_treatment_line","best_response","1","Complete_response"
"chemotherapy_treatment_line","best_response","2","Partial_response"
"chemotherapy_treatment_line","best_response","3","Stable_disease"
"chemotherapy_treatment_line","best_response","4","Progression_of_disease"
"chemotherapy_treatment_line","best_response","5","No_evidence_od_disease"
"chemotherapy_treatment_line","best_response","6","No_evidence_of_relapse"
"chemotherapy_treatment_line","best_response","-1","UNK"
"chemotherapy_treatment_line","f1_schema","1","Afatinib"
"chemotherapy_treatment_line","f1_schema","2","Bevacizumab"
"chemotherapy_treatment_line","f1_schema","3","Carboplatin"
"chemotherapy_treatment_line","f1_schema","4","Erlotinib"
"chemotherapy_treatment_line","f1_schema","5","Gemcitabine"
"chemotherapy_treatment_line","f1_schema","6","Pemetrexed"
"chemotherapy_treatment_line","f1_schema","7","Cisplatin"
"chemotherapy_treatment_line","f1_schema","8","Crizotinib"
"chemotherapy_treatment_line","f1_schema","9","Docetaxel"
"chemotherapy_treatment_line","f1_schema","10","Durvalumab_(MEDI4736)"
"chemotherapy_treatment_line","f1_schema","11","Gefitinib"
"chemotherapy_treatment_line","f1_schema","12","Ipilimumab"
"chemotherapy_treatment_line","f1_schema","13","Nintedanib"
"chemotherapy_treatment_line","f1_schema","14","Nivolumab"
"chemotherapy_treatment_line","f1_schema","15","Olaparib"
"chemotherapy_treatment_line","f1_schema","16","Osimertinib"
"chemotherapy_treatment_line","f1_schema","17","Paclitaxel"
"chemotherapy_treatment_line","f1_schema","18","Vinorelbine"
"chemotherapy_treatment_line","f1_schema","19","Topotecan"
"chemotherapy_treatment_line","f1_schema","20","Etoposide_VP16"
"chemotherapy_treatment_line","f1_schema","21","Doxorrubicine"
"chemotherapy_treatment_line","f1_schema","22","Ciclofosfamide"
"chemotherapy_treatment_line","f1_schema","23","Vincristinea"
"chemotherapy_treatment_line","f1_schema","24","Lanreotide"
"chemotherapy_treatment_line","f1_schema","25","Irinotecan"
"chemotherapy_treatment_line","f1_schema","26","Ramucirumab"
"chemotherapy_treatment_line","f1_schema","27","Nab-Paclitaxel"
"chemotherapy_treatment_line","f1_schema","28","Pembrolizumab"
"chemotherapy_treatment_line","f1_schema","29","Pembrolizumab_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","30","Atezolizumab"
"chemotherapy_treatment_line","f1_schema","31","Dacomitinib"
"chemotherapy_treatment_line","f1_schema","32","Trametinib"
"chemotherapy_treatment_line","f1_schema","33","Dabrafenib"
"chemotherapy_treatment_line","f1_schema","34","Ceritinib"
"chemotherapy_treatment_line","f1_schema","35","Durvalumab_(MEDI4736)_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","36","Avelumab"
"chemotherapy_treatment_line","f1_schema","37","Demcizumab"
"chemotherapy_treatment_line","f1_schema","38","Brigatinib"
"chemotherapy_treatment_line","f1_schema","39","Tremelimumab"
"chemotherapy_treatment_line","f1_schema","40","Antiangiogenic_(blind_clinical_trial)"
"chemotherapy_treatment_line","f1_schema","41","Ganetespib"
"chemotherapy_treatment_line","f1_schema","42","Abemaciclib"
"chemotherapy_treatment_line","f1_schema","43","Capmatinib"
"chemotherapy_treatment_line","f1_schema","44","Denosumab"
"chemotherapy_treatment_line","f1_schema","45","Rociletinib"
"chemotherapy_treatment_line","f1_schema","46","Veliparib_(ABT-_888)"
"chemotherapy_treatment_line","f1_schema","47","Veliparib_(ABT-_888)_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","48","Irvalec"
"chemotherapy_treatment_line","f1_schema","49","Necitumumab"
"chemotherapy_treatment_line","f1_schema","50","Vadimezan_(ASA404)_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","51","Bevacizumab_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","52","Capecitabine"
"chemotherapy_treatment_line","f1_schema","53","Vadimezan_(ASA404)"
"chemotherapy_treatment_line","f1_schema","54","AMG"
"chemotherapy_treatment_line","f1_schema","55","Cetuximab"
"chemotherapy_treatment_line","f1_schema","56","Tirapazamina"
"chemotherapy_treatment_line","f1_schema","57","5-Fluorouracil"
"chemotherapy_treatment_line","f1_schema","58","Paclitaxel_poliglumex_(CT-_2103)"
"chemotherapy_treatment_line","f1_schema","59","Onartuzumab_(MetMAb)"
"chemotherapy_treatment_line","f1_schema","60","Ifosfamide"
"chemotherapy_treatment_line","f1_schema","61","Mesna"
"chemotherapy_treatment_line","f1_schema","62","PM060184"
"chemotherapy_treatment_line","f1_schema","63","Kahalalide_F"
"chemotherapy_treatment_line","f1_schema","64","Sorafenib_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","65","Trabectedin"
"chemotherapy_treatment_line","f1_schema","66","Onartuzumab_(MetMAb)_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","67","Tivantinib"
"chemotherapy_treatment_line","f1_schema","68","Bavituximab"
"chemotherapy_treatment_line","f1_schema","69","Lumretuzumab_(RO5479599)"
"chemotherapy_treatment_line","f1_schema","70","Patritumab"
"chemotherapy_treatment_line","f1_schema","71","Patritumab_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","72","Vandetanib"
"chemotherapy_treatment_line","f1_schema","73","Lorlatinib"
"chemotherapy_treatment_line","f1_schema","74","Alectinib"
"chemotherapy_treatment_line","f1_schema","75","Demcizumab_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","76","Daratumumab"
"chemotherapy_treatment_line","f1_schema","77","Xentuzumab"
"chemotherapy_treatment_line","f1_schema","78","Custirsen_(OGX-_011)"
"chemotherapy_treatment_line","f1_schema","79","Prexasertib_(LY2606368)"
"chemotherapy_treatment_line","f1_schema","80","Lurbinectedin_(PM1183)"
"chemotherapy_treatment_line","f1_schema","81","Temozolomide"
"chemotherapy_treatment_line","f1_schema","82","Sorafenib"
"chemotherapy_treatment_line","f1_schema","84","Rovalpituzumab"
"chemotherapy_treatment_line","f1_schema","85","Rovalpituzumab_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","87","Trametinib"
"chemotherapy_treatment_line","f1_schema","88","Everolimus"
"chemotherapy_treatment_line","f1_schema","90","Entrectinib"
"chemotherapy_treatment_line","f1_schema","91","Epacadostat"
"chemotherapy_treatment_line","f1_schema","92","Oxaliplatin"
"chemotherapy_treatment_line","f1_schema","93","Octreotide"
"chemotherapy_treatment_line","f1_schema","94","Emibetuzumab_(LY2875358)"
"chemotherapy_treatment_line","f1_schema","95","Dostarlimab_(TSR_042)"
"chemotherapy_treatment_line","f1_schema","96","Emactuzumab_(RG7155)"
"chemotherapy_treatment_line","f1_schema","97","Alisertib"
"chemotherapy_treatment_line","f1_schema","98","Lifastuzumab"
"chemotherapy_treatment_line","f1_schema","99","Azacitidine"
"chemotherapy_treatment_line","f1_schema","100","Vorinostat"
"chemotherapy_treatment_line","f1_schema","101","Selumetinib"
"chemotherapy_treatment_line","f1_schema","102","Vemurafenib"
"chemotherapy_treatment_line","f1_schema","103","Cemiplimab"
"chemotherapy_treatment_line","f1_schema","104","Dacarbazina"
"chemotherapy_treatment_line","f1_schema","105","Galunisertib"
"chemotherapy_treatment_line","f1_schema","106","Anetumab"
"chemotherapy_treatment_line","f1_schema","107","Tiragolumab"
"chemotherapy_treatment_line","f1_schema","108","Tiragolumab_vs_Placebo"
"chemotherapy_treatment_line","f1_schema","109","Rabusertib"
"chemotherapy_treatment_line","f1_schema","110","Amrubicina"
"chemotherapy_treatment_line","f1_schema","111","Bemcentinib"
"chemotherapy_treatment_line","f1_schema","112","Tepotinib"
"chemotherapy_treatment_line","f1_schema","113","Seribantumab"
"chemotherapy_treatment_line","f1_schema","114","Eribulina"
"chemotherapy_treatment_line","f1_schema","115","Canakinumab"
"chemotherapy_treatment_line","f1_schema","116","Tipifarnib"
"chemotherapy_treatment_line","f1_schema","117","Nazartinib"
"chemotherapy_treatment_line","f1_schema","118","Eftilagimod"
"chemotherapy_treatment_line","f1_schema","119","Monalizumab"
"chemotherapy_treatment_line","f1_schema","-1","UNK"
"chemotherapy_treatment_line","f2_schema","1","Afatinib"
"chemotherapy_treatment_line","f2_schema","2","Bevacizumab"
"chemotherapy_treatment_line","f2_schema","3","Carboplatin"
"chemotherapy_treatment_line","f2_schema","4","Erlotinib"
"chemotherapy_treatment_line","f2_schema","5","Gemcitabine"
"chemotherapy_treatment_line","f2_schema","6","Pemetrexed"
"chemotherapy_treatment_line","f2_schema","7","Cisplatin"
"chemotherapy_treatment_line","f2_schema","8","Crizotinib"
"chemotherapy_treatment_line","f2_schema","9","Docetaxel"
"chemotherapy_treatment_line","f2_schema","10","Durvalumab_(MEDI4736)"
"chemotherapy_treatment_line","f2_schema","11","Gefitinib"
"chemotherapy_treatment_line","f2_schema","12","Ipilimumab"
"chemotherapy_treatment_line","f2_schema","13","Nintedanib"
"chemotherapy_treatment_line","f2_schema","14","Nivolumab"
"chemotherapy_treatment_line","f2_schema","15","Olaparib"
"chemotherapy_treatment_line","f2_schema","16","Osimertinib"
"chemotherapy_treatment_line","f2_schema","17","Paclitaxel"
"chemotherapy_treatment_line","f2_schema","18","Vinorelbine"
"chemotherapy_treatment_line","f2_schema","19","Topotecan"
"chemotherapy_treatment_line","f2_schema","20","Etoposide_VP16"
"chemotherapy_treatment_line","f2_schema","21","Doxorrubicine"
"chemotherapy_treatment_line","f2_schema","22","Ciclofosfamide"
"chemotherapy_treatment_line","f2_schema","23","Vincristinea"
"chemotherapy_treatment_line","f2_schema","24","Lanreotide"
"chemotherapy_treatment_line","f2_schema","25","Irinotecan"
"chemotherapy_treatment_line","f2_schema","26","Ramucirumab"
"chemotherapy_treatment_line","f2_schema","27","Nab-Paclitaxel"
"chemotherapy_treatment_line","f2_schema","28","Pembrolizumab"
"chemotherapy_treatment_line","f2_schema","29","Pembrolizumab_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","30","Atezolizumab"
"chemotherapy_treatment_line","f2_schema","31","Dacomitinib"
"chemotherapy_treatment_line","f2_schema","32","Trametinib"
"chemotherapy_treatment_line","f2_schema","33","Dabrafenib"
"chemotherapy_treatment_line","f2_schema","34","Ceritinib"
"chemotherapy_treatment_line","f2_schema","35","Durvalumab_(MEDI4736)_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","36","Avelumab"
"chemotherapy_treatment_line","f2_schema","37","Demcizumab"
"chemotherapy_treatment_line","f2_schema","38","Brigatinib"
"chemotherapy_treatment_line","f2_schema","39","Tremelimumab"
"chemotherapy_treatment_line","f2_schema","40","Antiangiogenic_(blind_clinical_trial)"
"chemotherapy_treatment_line","f2_schema","41","Ganetespib"
"chemotherapy_treatment_line","f2_schema","42","Abemaciclib"
"chemotherapy_treatment_line","f2_schema","43","Capmatinib"
"chemotherapy_treatment_line","f2_schema","44","Denosumab"
"chemotherapy_treatment_line","f2_schema","45","Rociletinib"
"chemotherapy_treatment_line","f2_schema","46","Veliparib_(ABT-_888)"
"chemotherapy_treatment_line","f2_schema","47","Veliparib_(ABT-_888)_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","48","Irvalec"
"chemotherapy_treatment_line","f2_schema","49","Necitumumab"
"chemotherapy_treatment_line","f2_schema","50","Vadimezan_(ASA404)_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","51","Bevacizumab_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","52","Capecitabine"
"chemotherapy_treatment_line","f2_schema","53","Vadimezan_(ASA404)"
"chemotherapy_treatment_line","f2_schema","54","AMG"
"chemotherapy_treatment_line","f2_schema","55","Cetuximab"
"chemotherapy_treatment_line","f2_schema","56","Tirapazamina"
"chemotherapy_treatment_line","f2_schema","57","5-Fluorouracil"
"chemotherapy_treatment_line","f2_schema","58","Paclitaxel_poliglumex_(CT-_2103)"
"chemotherapy_treatment_line","f2_schema","59","Onartuzumab_(MetMAb)"
"chemotherapy_treatment_line","f2_schema","60","Ifosfamide"
"chemotherapy_treatment_line","f2_schema","61","Mesna"
"chemotherapy_treatment_line","f2_schema","62","PM060184"
"chemotherapy_treatment_line","f2_schema","63","Kahalalide_F"
"chemotherapy_treatment_line","f2_schema","64","Sorafenib_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","65","Trabectedin"
"chemotherapy_treatment_line","f2_schema","66","Onartuzumab_(MetMAb)_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","67","Tivantinib"
"chemotherapy_treatment_line","f2_schema","68","Bavituximab"
"chemotherapy_treatment_line","f2_schema","69","Lumretuzumab_(RO5479599)"
"chemotherapy_treatment_line","f2_schema","70","Patritumab"
"chemotherapy_treatment_line","f2_schema","71","Patritumab_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","72","Vandetanib"
"chemotherapy_treatment_line","f2_schema","73","Lorlatinib"
"chemotherapy_treatment_line","f2_schema","74","Alectinib"
"chemotherapy_treatment_line","f2_schema","75","Demcizumab_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","76","Daratumumab"
"chemotherapy_treatment_line","f2_schema","77","Xentuzumab"
"chemotherapy_treatment_line","f2_schema","78","Custirsen_(OGX-_011)"
"chemotherapy_treatment_line","f2_schema","79","Prexasertib_(LY2606368)"
"chemotherapy_treatment_line","f2_schema","80","Lurbinectedin_(PM1183)"
"chemotherapy_treatment_line","f2_schema","81","Temozolomide"
"chemotherapy_treatment_line","f2_schema","82","Sorafenib"
"chemotherapy_treatment_line","f2_schema","84","Rovalpituzumab"
"chemotherapy_treatment_line","f2_schema","85","Rovalpituzumab_vs_Placebo"
"chemotherapy_treatment_line","f2_schema","87","Trametinib"
"chemotherapy_treatment_line","f2_schema","88","Everolimus"
"chemotherapy_treatment_line","f2_schema","90","Entrectinib"
"chemotherapy_treatment_line","f2_schema","91","Epacadostat"
"chemotherapy_treatment_line","f2_schema","92","Oxaliplatin"
"chemotherapy_treatment_line","f2_schema","93","Octreotide"
"chemotherapy_treatment_line","f2_schema","94","Emibetuzumab_(LY2875358)"
"chemotherapy_treatment_line","f2_schema","95","Dostarlimab_(TSR_042)"
"chemotherapy_treatment_line","f2_schema","96","Emactuzumab_(RG7155)"
"chemotherapy_treatment_line","f2_schema","97","Alisertib"
